"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2018","4","A","골목상권","1000452","충정로6길","189","16","10","","","10","1","2","2","3","","","","5","17","","","","2","46"
"2018","4","A","골목상권","1000451","충정로4길","130","11","5","","1","6","1","1","","","","","","1","15","","","","1","37"
"2018","4","A","골목상권","1000436","독립문로8길","148","3","2","","","7","1","2","2","1","11","","","2","11","","","","","51"
"2018","4","A","골목상권","1000433","통일로87길","114","4","1","","1","12","","","","","","","","","9","","","","","34"
"2018","4","A","골목상권","1000439","북아현로4길","146","5","6","","1","9","","2","3","2","8","","","","13","","","","2","36"
"2018","4","A","골목상권","1000432","통일로78길","136","5","4","","","14","3","2","","2","","","3","","4","","","","1","27"
"2018","4","A","골목상권","1000428","증산서길","54","3","","","","4","2","2","1","","","","","1","","","","","3","9"
"2018","4","A","골목상권","1000867","사평대로26길","73","5","6","","","5","","1","","","","","1","1","2","","","","","14"
"2018","4","A","골목상권","1000348","한천로130길","104","5","3","1","3","9","1","1","1","","","","","","3","","","","","22"
"2018","4","A","골목상권","1000344","인수봉로72길","83","4","1","","1","10","2","1","1","","","","","","1","","","","","25"
"2018","4","A","골목상권","1000395","서오릉로21길","69","5","2","","","6","3","1","2","2","","","1","","1","","","","","12"
"2018","4","A","골목상권","1000418","응암로13길","119","3","2","1","1","18","1","","","","","","","","1","","","","1","17"
"2018","4","A","골목상권","1000415","은평로3길","109","5","2","1","1","10","2","2","","1","1","","1","","1","","","","1","18"
"2018","4","A","골목상권","1000370","방학로15길","77","3","1","","","3","3","3","1","2","","","","","","","","","","28"
"2018","4","A","골목상권","1000543","중앙로32길","68","3","4","","","4","2","2","","2","","","","","5","","","","","16"
"2018","4","A","골목상권","1000333","삼양로77길","91","5","","","","7","1","1","1","1","","","","","","","","","","31"
"2018","4","A","골목상권","1000542","중앙로25길","79","5","","","","8","2","3","1","","","","1","","3","","","","1","22"
"2018","4","A","골목상권","1000359","도봉로109길","130","7","4","1","2","18","","","1","","","","","","4","","","","1","30"
"2018","4","A","골목상권","1000980","상암로51길","153","5","6","","2","20","1","2","1","2","","","1","","9","","","","2","17"
"2018","4","A","골목상권","1000964","오금로36길","65","5","2","","1","4","1","1","1","","","","1","","2","","","","2","15"
"2018","4","A","골목상권","1000979","상암로4길","134","3","5","","2","16","2","1","1","","","","1","","9","","","","1","8"
"2018","4","A","골목상권","1000978","상암로14길","127","2","5","","2","16","4","2","1","","","","1","","9","","","","1","10"
"2018","4","A","골목상권","1000881","효령로31길","135","5","6","","1","12","","1","","","","","1","","15","","","","2","23"
"2018","4","A","골목상권","1000740","동작대로29길","108","2","1","","","10","1","1","","","","","2","","5","","","","","11"
"2018","4","A","골목상권","1000858","방배천로4안길","118","7","9","","1","9","","1","","","","","1","1","7","","","","1","17"
"2018","4","A","골목상권","1000690","당산로38길","88","3","4","","1","7","1","1","1","","","","","","3","","","","1","16"
"2018","4","A","골목상권","1000930","언주로81길","252","8","27","","2","20","","","","","","","1","3","34","","","","1","23"
"2018","4","A","골목상권","1000917","삼성로115길","87","5","4","","1","9","","1","1","","","","1","2","8","","","","1","10"
"2018","4","A","골목상권","1000837","행운길","131","6","4","","1","9","3","4","1","1","","","1","1","20","","","","1","23"
"2018","4","A","골목상권","1000836","행운1길","205","3","4","1","2","23","3","2","1","","","","1","1","22","","","","1","20"
"2018","4","A","골목상권","1000915","봉은사로57길","66","5","4","","","6","","1","1","","","","1","1","7","","","","1","4"
"2018","4","A","골목상권","1000853","동광로12길","222","1","10","","","24","2","1","1","1","","","2","","7","","","","2","30"
"2018","4","A","골목상권","1000942","마천로51길","111","5","","","","16","2","2","","","","","","1","2","","","","1","14"
"2018","4","A","골목상권","1001004","천호대로170길","142","2","3","","2","21","1","1","2","","","","","","9","","","","1","24"
"2018","4","A","골목상권","1000998","올림픽로98길","128","4","5","","1","15","3","","","","","","3","","7","","","","1","13"
"2018","4","A","골목상권","1000996","올림픽로78길","111","3","4","","3","15","1","","","","","","1","","5","","","","","11"
"2018","4","A","골목상권","1000902","논현로63길","114","","7","","2","7","2","1","","","","","2","","35","","","","","14"
"2018","4","A","골목상권","1000910","도산대로81길","176","2","9","","","6","1","1","1","1","","1","","14","9","","","","1","8"
"2018","4","A","골목상권","1000907","도산대로30길","110","4","8","","2","6","","","1","","","","","2","5","","","","","12"
"2018","4","A","골목상권","1000935","테헤란로81길","164","5","19","","","9","","","","","","1","2","8","12","","","","","23"
"2018","4","A","골목상권","1000971","구천면로36길","88","4","","","","13","2","2","","","","","","","7","","","","","8"
"2018","4","A","골목상권","1000933","일원로3길","82","3","3","","","8","","2","","1","","","3","","5","","","","1","17"
"2018","4","A","골목상권","1000903","논현로8길","53","","2","","","2","2","1","","1","","","","","2","","","","","19"
"2018","4","A","골목상권","1001002","천중로51길","120","2","5","","3","22","2","","","","","","","","6","","","","1","12"
"2018","4","A","골목상권","1000726","영등포로25길","76","4","3","","","7","2","","1","","","","","","5","","","","2","16"
"2018","4","A","골목상권","1000761","상도로62길","104","2","3","","","8","3","1","","","1","","1","","17","","","","1","15"
"2018","4","A","골목상권","1000756","사당로8길","84","2","1","","","6","1","1","2","1","","","1","","4","","","","1","16"
"2018","4","A","골목상권","1000790","난곡로26길","72","2","1","","","12","2","1","2","1","","","","","","","","","","7"
"2018","4","A","골목상권","1000754","사당로2차길","51","2","","","","3","3","2","1","","1","","","","1","","","","","20"
"2018","4","A","골목상권","1000780","관악로10길","120","6","1","","1","12","2","1","1","2","","","","3","15","","","","","19"
"2018","4","A","골목상권","1000704","도신로29길","86","2","2","","","12","3","2","","","","","","","","","","","","18"
"2018","4","A","골목상권","1000676","시흥대로22길","54","3","4","","","4","","1","","","","","","","","","","","","18"
"2018","4","A","골목상권","1000799","남부순환로234길","94","4","1","","1","8","1","1","","","","","1","3","18","","","","","20"
"2018","4","A","골목상권","1000736","노량진로6길","107","9","2","","","7","","1","1","1","","","","","28","","","","","19"
"2018","4","A","골목상권","1000735","국사봉길","122","1","3","","","9","1","","1","1","","","1","","7","","","","","37"
"2018","4","A","골목상권","1000732","영신로9길","77","3","1","","","6","","1","","","","","","","10","","","","1","17"
"2018","4","A","골목상권","1000706","도신로62길","90","1","2","","1","7","2","1","","1","","","1","","13","","","","","23"
"2018","4","A","골목상권","1000695","대림로34길","94","3","6","","3","10","2","2","1","","1","","","","3","","","","","32"
"2018","4","A","골목상권","1000819","신림로48길","44","1","","","","4","","","2","","","","","","5","","","","","10"
"2018","4","A","골목상권","1000810","복은길","81","2","1","","","2","3","1","","2","","","","","26","","","","","20"
"2018","4","A","골목상권","1000202","장한로8길","98","3","7","","3","12","","1","1","","","","","1","3","","","","","15"
"2018","4","A","골목상권","1000213","천호대로97길","58","1","4","","2","3","","1","1","","","","","1","2","","","","","9"
"2018","4","A","골목상권","1000199","장한로27가길","123","4","4","","6","19","2","1","","","","","","","4","","","","","21"
"2018","4","A","골목상권","1000196","장한로25길","121","1","3","","4","16","1","2","","","","","","","6","","","","","24"
"2018","4","A","골목상권","1000178","답십리로72길","104","2","4","","","11","1","1","1","","","","","","6","","","","","18"
"2018","4","A","골목상권","1000309","화랑로13길","119","3","4","","","10","2","1","","","11","","","","7","","","","1","20"
"2018","4","A","골목상권","1000325","도봉로8길","171","3","6","","2","20","1","1","1","1","","1","1","1","7","","","","1","32"
"2018","4","A","골목상권","1000296","장위로50길","97","5","2","","2","6","2","2","1","","","","","","3","","","","","31"
"2018","4","A","골목상권","1000293","인촌로5길","101","4","2","2","1","9","2","1","1","1","9","","","","11","","","","","25"
"2018","4","A","골목상권","1000291","개운사길","133","1","5","3","2","8","","","1","1","51","","","1","17","","","","2","18"
"2018","4","A","골목상권","1000311","화랑로19길","75","6","1","","","5","","2","1","","","","","","1","","","","1","16"
"2018","4","A","골목상권","1000303","종암로24가길","109","6","1","","","13","4","","","","","","1","","","","","","","15"
"2018","4","A","골목상권","1000105","서울숲2길","52","1","2","","","4","","","1","1","2","","1","2","3","","","","1","10"
"2018","4","A","골목상권","1000104","상원길","84","1","9","","1","8","","","1","1","2","","1","","2","","","","1","15"
"2018","4","A","골목상권","1000242","면목로33길","83","4","1","","","4","2","2","1","","","","","","3","","","","1","14"
"2018","4","A","골목상권","1000240","망우로73길","67","3","","","2","6","3","2","2","3","","","1","","2","","","","","16"
"2018","4","A","골목상권","1000098","무수막길","94","4","2","","1","6","","1","","","","","1","","3","","","","1","28"
"2018","4","A","골목상권","1000020","지봉로8길","178","8","5","","","12","2","1","","1","","","1","1","20","","","","2","31"
"2018","4","A","골목상권","1000085","회나무로13길","86","5","4","","","4","1","1","","1","","","","1","4","","","","","31"
"2018","4","A","골목상권","1000084","한남대로20길","111","16","10","6","1","8","","","","","","","2","","8","","","","","17"
"2018","4","A","골목상권","1000133","긴고랑로20길","147","7","3","","","18","2","1","","","","","1","","5","","","","","29"
"2018","4","A","골목상권","1000029","난계로21길","63","3","3","","","7","","","","","","","","","7","","","","","10"
"2018","4","A","골목상권","1000127","광나루로12길","132","4","5","","","10","","1","","","","","","1","24","","","","","15"
"2018","4","A","골목상권","1000044","퇴계로12길","165","6","5","","","7","3","2","","1","","","","6","43","","","","1","12"
"2018","4","A","골목상권","1000004","명륜길","68","3","","","","5","","","","2","7","","2","4","8","","","","","25"
"2018","4","A","골목상권","1000003","돈화문로11가길","308","4","13","","","9","1","2","","1","","","","35","50","","","","2","39"
"2018","4","A","골목상권","1000077","한강대로104길","136","8","8","","","14","1","1","","","","","","1","14","","","","2","17"
"2018","4","A","골목상권","1000040","삼일대로4길","249","12","13","2","1","13","1","1","","","2","","","14","46","","","","1","19"
"2018","4","A","골목상권","1000069","이촌로22길","48","2","3","","","7","","","","","","","","2","1","","","","1","13"
"2018","4","A","골목상권","1000125","한림말3길","79","3","2","","","6","3","2","1","","","","1","","1","","","","2","15"
"2018","4","A","골목상권","1000140","능동로3길","98","2","2","","","10","3","1","1","","","","1","2","5","","","","1","14"
"2018","4","A","골목상권","1000060","소월로20길","74","4","","","","4","","1","2","2","","","","4","2","","","","","29"
"2018","4","A","골목상권","1000189","서울시립대로4길","95","5","3","","1","9","1","1","2","","","","","","2","","","","2","26"
